BUYER_COUNTY,BUYER_STATE,year,count,DOSAGE_UNIT,countyfips
FRANKLIN,AL,2010,7235,2960000,01059
FRANKLIN,AL,2011,7580,3492860,01059
FRANKLIN,AL,2012,8070,3674640,01059
FRANKLIN,AR,2006,1421,569170,05047
FRANKLIN,AR,2007,1539,730380,05047
FRANKLIN,AR,2008,2115,844400,05047
FRANKLIN,AR,2009,2503,970810,05047
FRANKLIN,AR,2010,2873,1155300,05047
FRANKLIN,AR,2011,2784,1156240,05047
FRANKLIN,AR,2012,2744,1205820,05047
FRANKLIN,FL,2006,833,377480,12037
FRANKLIN,FL,2007,809,351020,12037
FRANKLIN,FL,2008,823,354690,12037
FRANKLIN,FL,2009,748,309990,12037
FRANKLIN,FL,2010,945,414460,12037
FRANKLIN,FL,2011,793,379500,12037
FRANKLIN,FL,2012,850,378660,12037
FRANKLIN,GA,2006,3150,1832900,13119
FRANKLIN,GA,2007,3138,1981390,13119
FRANKLIN,GA,2008,3347,2136740,13119
FRANKLIN,GA,2009,3540,2246630,13119
FRANKLIN,GA,2010,3642,2440820,13119
FRANKLIN,GA,2011,3784,2583410,13119
FRANKLIN,GA,2012,3796,2568300,13119
FRANKLIN,IA,2006,521,168430,19069
FRANKLIN,IA,2007,539,175790,19069
FRANKLIN,IA,2008,611,193700,19069
FRANKLIN,IA,2009,693,221600,19069
FRANKLIN,IA,2010,708,221200,19069
FRANKLIN,IA,2011,726,254370,19069
FRANKLIN,IA,2012,805,249730,19069
FRANKLIN,ID,2006,593,262930,16041
FRANKLIN,ID,2007,647,275600,16041
FRANKLIN,ID,2008,776,290120,16041
FRANKLIN,ID,2009,819,310500,16041
FRANKLIN,ID,2010,970,334952,16041
FRANKLIN,ID,2011,1151,386400,16041
FRANKLIN,ID,2012,1074,429500,16041
FRANKLIN,IL,2006,5398,2171310,17055
FRANKLIN,IL,2007,6137,2410360,17055
FRANKLIN,IL,2008,6458,2536290,17055
FRANKLIN,IL,2009,6837,2744160,17055
FRANKLIN,IL,2010,7192,2705990,17055
FRANKLIN,IL,2011,7368,2949250,17055
FRANKLIN,IL,2012,6633,2891330,17055
FRANKLIN,IN,2006,748,346000,18047
FRANKLIN,IN,2007,992,489100,18047
FRANKLIN,IN,2008,1212,568520,18047
FRANKLIN,IN,2009,1242,674500,18047
FRANKLIN,IN,2010,1453,736500,18047
FRANKLIN,IN,2011,1698,822060,18047
FRANKLIN,IN,2012,1880,897480,18047
FRANKLIN,KS,2006,2710,708010,20059
FRANKLIN,KS,2007,3023,944320,20059
FRANKLIN,KS,2008,3274,1065080,20059
FRANKLIN,KS,2009,3385,1047890,20059
FRANKLIN,KS,2010,3360,1076900,20059
FRANKLIN,KS,2011,3642,1260300,20059
FRANKLIN,KS,2012,3552,1298760,20059
FRANKLIN,KY,2006,5317,1662164,21073
FRANKLIN,KY,2007,5864,2010002,21073
FRANKLIN,KY,2008,5951,2150610,21073
FRANKLIN,KY,2009,5851,2332330,21073
FRANKLIN,KY,2010,6136,2619030,21073
FRANKLIN,KY,2011,6803,2897270,21073
FRANKLIN,KY,2012,6485,2825910,21073
FRANKLIN,LA,2006,1670,453280,22041
FRANKLIN,LA,2007,1880,532890,22041
FRANKLIN,LA,2008,1838,571230,22041
FRANKLIN,LA,2009,1786,597510,22041
FRANKLIN,LA,2010,1748,576030,22041
FRANKLIN,LA,2011,2130,721110,22041
FRANKLIN,LA,2012,2163,814860,22041
FRANKLIN,MA,2006,3299,1548600,25011
FRANKLIN,MA,2007,3527,1746800,25011
FRANKLIN,MA,2008,3524,1914300,25011
FRANKLIN,MA,2009,3480,2020660,25011
FRANKLIN,MA,2010,3437,1941510,25011
FRANKLIN,MA,2011,3630,2036020,25011
FRANKLIN,MA,2012,4128,2107100,25011
FRANKLIN,ME,2006,3105,1194500,23007
FRANKLIN,ME,2007,3331,1282100,23007
FRANKLIN,ME,2008,3188,1299000,23007
FRANKLIN,ME,2009,3209,1268530,23007
FRANKLIN,ME,2010,3543,1317710,23007
FRANKLIN,ME,2011,3633,1373840,23007
FRANKLIN,ME,2012,3541,1300770,23007
FRANKLIN,MO,2006,8248,3044600,29071
FRANKLIN,MO,2007,9999,3652360,29071
FRANKLIN,MO,2008,11864,4328700,29071
FRANKLIN,MO,2009,13221,4890320,29071
FRANKLIN,MO,2010,14271,5293920,29071
FRANKLIN,MO,2011,14866,6073090,29071
FRANKLIN,MO,2012,14002,6120430,29071
FRANKLIN,MS,2006,606,231900,28037
FRANKLIN,MS,2007,766,272760,28037
FRANKLIN,MS,2008,907,286090,28037
FRANKLIN,MS,2009,954,367180,28037
FRANKLIN,MS,2010,1318,430930,28037
FRANKLIN,MS,2011,1312,410140,28037
FRANKLIN,MS,2012,1327,431120,28037
FRANKLIN,NC,2006,3598,1314500,37069
FRANKLIN,NC,2007,3626,1373130,37069
FRANKLIN,NC,2008,3567,1374900,37069
FRANKLIN,NC,2009,3929,1579540,37069
FRANKLIN,NC,2010,4073,1626550,37069
FRANKLIN,NC,2011,4601,1777180,37069
FRANKLIN,NC,2012,4647,1835298,37069
FRANKLIN,NE,2006,217,45100,31061
FRANKLIN,NE,2007,266,58600,31061
FRANKLIN,NE,2008,346,78100,31061
FRANKLIN,NE,2009,304,123300,31061
FRANKLIN,NE,2010,275,168100,31061
FRANKLIN,NE,2011,285,183230,31061
FRANKLIN,NE,2012,244,193600,31061
FRANKLIN,NY,2006,3443,1191600,36033
FRANKLIN,NY,2007,4010,1326800,36033
FRANKLIN,NY,2008,4234,1318800,36033
FRANKLIN,NY,2009,4650,1488300,36033
FRANKLIN,NY,2010,5273,1625240,36033
FRANKLIN,NY,2011,5551,1753400,36033
FRANKLIN,NY,2012,5541,1710850,36033
FRANKLIN,OH,2006,88557,45618392,39049
FRANKLIN,OH,2007,97817,53474098,39049
FRANKLIN,OH,2008,107777,60404370,39049
FRANKLIN,OH,2009,114208,65358938,39049
FRANKLIN,OH,2010,121606,65190809,39049
FRANKLIN,OH,2011,126632,64533184,39049
FRANKLIN,OH,2012,127454,60726069,39049
FRANKLIN,PA,2006,7307,2663705,42055
FRANKLIN,PA,2007,8567,3147790,42055
FRANKLIN,PA,2008,9753,3565440,42055
FRANKLIN,PA,2009,10341,3958140,42055
FRANKLIN,PA,2010,11175,4184760,42055
FRANKLIN,PA,2011,11986,4609660,42055
FRANKLIN,PA,2012,13133,4880650,42055
FRANKLIN,TN,2006,6108,2458680,47051
FRANKLIN,TN,2007,6359,2536700,47051
FRANKLIN,TN,2008,5827,2074820,47051
FRANKLIN,TN,2009,5939,2293460,47051
FRANKLIN,TN,2010,6423,2477910,47051
FRANKLIN,TN,2011,7410,2993320,47051
FRANKLIN,TN,2012,8256,3472830,47051
FRANKLIN,TX,2006,1111,275390,48159
FRANKLIN,TX,2007,1161,283860,48159
FRANKLIN,TX,2008,1284,326310,48159
FRANKLIN,TX,2009,1243,332800,48159
FRANKLIN,TX,2010,974,360640,48159
FRANKLIN,TX,2011,764,350940,48159
FRANKLIN,TX,2012,721,400310,48159
FRANKLIN,VA,2006,3989,1480960,51067
FRANKLIN,VA,2007,4621,1838310,51067
FRANKLIN,VA,2008,4803,2128300,51067
FRANKLIN,VA,2009,5244,2374680,51067
FRANKLIN,VA,2010,5745,2451000,51067
FRANKLIN,VA,2011,6306,2675730,51067
FRANKLIN,VA,2012,6609,2783760,51067
FRANKLIN,VT,2006,3172,1342300,50011
FRANKLIN,VT,2007,3720,1578960,50011
FRANKLIN,VT,2008,3941,1544900,50011
FRANKLIN,VT,2009,4158,1609795,50011
FRANKLIN,VT,2010,4594,1686720,50011
FRANKLIN,VT,2011,4319,1702950,50011
FRANKLIN,VT,2012,4616,1682080,50011
FRANKLIN,WA,2006,3707,1502160,53021
FRANKLIN,WA,2007,3991,1615040,53021
FRANKLIN,WA,2008,4418,1741350,53021
FRANKLIN,WA,2009,4897,1930060,53021
FRANKLIN,WA,2010,5163,2064720,53021
FRANKLIN,WA,2011,5768,2267920,53021
FRANKLIN,WA,2012,5961,2503170,53021
FRANKLIN CITY,VA,2006,1637,455520,51620
FRANKLIN CITY,VA,2007,1791,563500,51620
FRANKLIN CITY,VA,2008,1984,591100,51620
FRANKLIN CITY,VA,2009,1811,532200,51620
FRANKLIN CITY,VA,2010,2048,566380,51620
FRANKLIN CITY,VA,2011,2388,662470,51620
FRANKLIN CITY,VA,2012,2428,711300,51620
FREDERICK,MD,2006,18168,5041651,24021
FREDERICK,MD,2007,20463,5794700,24021
FREDERICK,MD,2008,21010,6238129,24021
FREDERICK,MD,2009,21166,7043670,24021
FREDERICK,MD,2010,22031,7450250,24021
FREDERICK,MD,2011,22583,8067930,24021
FREDERICK,MD,2012,23952,8439302,24021
FREDERICK,VA,2006,3978,1263130,51069
FREDERICK,VA,2007,5035,1527420,51069
FREDERICK,VA,2008,5211,1538300,51069
FREDERICK,VA,2009,5149,1560600,51069
FREDERICK,VA,2010,5843,1678000,51069
FREDERICK,VA,2011,6920,1956300,51069
FREDERICK,VA,2012,7403,2139650,51069
FREDERICKSBURG CITY,VA,2006,3713,1550640,51630
FREDERICKSBURG CITY,VA,2007,3486,1579700,51630
FREDERICKSBURG CITY,VA,2008,3167,1574540,51630
FREDERICKSBURG CITY,VA,2009,3502,1828780,51630
FREDERICKSBURG CITY,VA,2010,4117,1807820,51630
FREDERICKSBURG CITY,VA,2011,4307,1938310,51630
FREDERICKSBURG CITY,VA,2012,4436,2025870,51630
FREEBORN,MN,2006,1779,532360,27047
FREEBORN,MN,2007,2089,621800,27047
FREEBORN,MN,2008,2285,667850,27047
FREEBORN,MN,2009,2124,665200,27047
FREEBORN,MN,2010,2079,696100,27047
FREEBORN,MN,2011,1877,689590,27047
FREEBORN,MN,2012,1912,704400,27047
FREESTONE,TX,2006,907,387220,48161
FREESTONE,TX,2007,933,351380,48161
FREESTONE,TX,2008,1006,373360,48161
FREESTONE,TX,2009,1051,439500,48161
FREESTONE,TX,2010,1227,471380,48161
FREESTONE,TX,2011,1285,518140,48161
FREESTONE,TX,2012,1142,500260,48161
FREMONT,CO,2006,4567,1436700,08043
FREMONT,CO,2007,5123,1636060,08043
FREMONT,CO,2008,5498,2004400,08043
FREMONT,CO,2009,5361,2121320,08043
FREMONT,CO,2010,5327,2040300,08043
FREMONT,CO,2011,5481,2266900,08043
FREMONT,CO,2012,5446,2310240,08043
FREMONT,IA,2006,526,115100,19071
FREMONT,IA,2007,542,142500,19071
FREMONT,IA,2008,533,119300,19071
FREMONT,IA,2009,580,123800,19071
FREMONT,IA,2010,708,142500,19071
FREMONT,IA,2011,793,184800,19071
FREMONT,IA,2012,729,171300,19071
FREMONT,ID,2006,379,111700,16043
FREMONT,ID,2007,491,136610,16043
FREMONT,ID,2008,472,146390,16043
FREMONT,ID,2009,554,176800,16043
FREMONT,ID,2010,572,197500,16043
FREMONT,ID,2011,647,210130,16043
FREMONT,ID,2012,677,214470,16043
FREMONT,WY,2006,2968,798510,56013
FREMONT,WY,2007,3212,883540,56013
FREMONT,WY,2008,3701,1039300,56013
FREMONT,WY,2009,3702,1097500,56013
FREMONT,WY,2010,4511,1269580,56013
FREMONT,WY,2011,4465,1333760,56013
FREMONT,WY,2012,4210,1405040,56013
FRESNO,CA,2006,44193,24354294,06019
FRESNO,CA,2007,48637,26509713,06019
FRESNO,CA,2008,50973,28828867,06019
FRESNO,CA,2009,52907,31345360,06019
FRESNO,CA,2010,56177,32374402,06019
FRESNO,CA,2011,59193,36158704,06019
FRESNO,CA,2012,57298,37654020,06019
FRIO,TX,2006,939,217540,48163
FRIO,TX,2007,1028,248440,48163
FRIO,TX,2008,1102,289200,48163
FRIO,TX,2009,1041,295790,48163
FRIO,TX,2010,1090,313660,48163
FRIO,TX,2011,1294,408890,48163
FRIO,TX,2012,1411,460400,48163
FULTON,AR,2006,1849,600890,05049
FULTON,AR,2007,1934,688000,05049
FULTON,AR,2008,1986,786200,05049
FULTON,AR,2009,2059,867760,05049
FULTON,AR,2010,2063,896700,05049
FULTON,AR,2011,1784,784900,05049
FULTON,AR,2012,1669,815310,05049
FULTON,GA,2006,47907,14229552.3785,13121
FULTON,GA,2007,53929,16656262.75,13121
FULTON,GA,2008,57116,17675883.05,13121
FULTON,GA,2009,58350,19073855,13121
FULTON,GA,2010,61033,20601707.7,13121
FULTON,GA,2011,67448,22604387.4,13121
FULTON,GA,2012,69102,21677858,13121
FULTON,IL,2006,2016,747100,17057
FULTON,IL,2007,2481,880070,17057
FULTON,IL,2008,2637,909590,17057
FULTON,IL,2009,2782,1020710,17057
FULTON,IL,2010,3213,1089140,17057
FULTON,IL,2011,3531,1271820,17057
FULTON,IL,2012,3162,1296310,17057
FULTON,IN,2006,2580,678400,18049
FULTON,IN,2007,2926,800550,18049
FULTON,IN,2008,3340,940020,18049
FULTON,IN,2009,3588,1097860,18049
FULTON,IN,2010,4031,1177100,18049
FULTON,IN,2011,3889,1225040,18049
FULTON,IN,2012,3931,1350330,18049
FULTON,KY,2006,1666,562100,21075
FULTON,KY,2007,1933,647300,21075
FULTON,KY,2008,1946,701300,21075
FULTON,KY,2009,1969,688800,21075
FULTON,KY,2010,1858,706100,21075
FULTON,KY,2011,1687,760880,21075
FULTON,KY,2012,1685,729690,21075
FULTON,NY,2006,3384,1295860,36035
FULTON,NY,2007,4033,1526520,36035
FULTON,NY,2008,4020,1686200,36035
FULTON,NY,2009,4105,1890910,36035
FULTON,NY,2010,4606,2003610,36035
FULTON,NY,2011,4912,2124430,36035
FULTON,NY,2012,4529,1996000,36035
FULTON,OH,2006,2236,821800,39051
FULTON,OH,2007,2551,950584,39051
FULTON,OH,2008,2862,1056480,39051
FULTON,OH,2009,3109,1159130,39051
FULTON,OH,2010,3451,1270670,39051
FULTON,OH,2011,4109,1454660,39051
FULTON,OH,2012,4314,1527740,39051
FULTON,PA,2006,792,275590,42057
FULTON,PA,2007,746,243620,42057
FULTON,PA,2008,608,204000,42057
FULTON,PA,2009,536,222500,42057
FULTON,PA,2010,740,239410,42057
FULTON,PA,2011,720,261320,42057
FULTON,PA,2012,896,320120,42057
FURNAS,NE,2006,395,107900,31065
FURNAS,NE,2007,443,131630,31065
FURNAS,NE,2008,435,129400,31065
FURNAS,NE,2009,449,127900,31065
FURNAS,NE,2010,518,150030,31065
FURNAS,NE,2011,617,169910,31065
FURNAS,NE,2012,625,193400,31065
GADSDEN,FL,2006,2894,794630,12039
GADSDEN,FL,2007,3204,896640,12039
GADSDEN,FL,2008,3231,884660,12039
GADSDEN,FL,2009,3327,953350,12039
GADSDEN,FL,2010,3572,1018620,12039
GADSDEN,FL,2011,3476,1074030,12039
GADSDEN,FL,2012,3096,1010790,12039
GAGE,NE,2006,2155,498000,31067
GAGE,NE,2007,2642,618160,31067
GAGE,NE,2008,2683,632130,31067
GAGE,NE,2009,2743,661380,31067
GAGE,NE,2010,2896,705450,31067
GAGE,NE,2011,2895,759800,31067
GAGE,NE,2012,2782,818720,31067
GAINES,TX,2006,970,245700,48165
GAINES,TX,2007,1082,312770,48165
GAINES,TX,2008,1067,343700,48165
GAINES,TX,2009,1132,420090,48165
GAINES,TX,2010,1116,475380,48165
GAINES,TX,2011,1344,503440,48165
GAINES,TX,2012,1368,569000,48165
GALAX CITY,VA,2006,2613,656800,51640
GALAX CITY,VA,2007,2628,778100,51640
GALAX CITY,VA,2008,2991,937230,51640
GALAX CITY,VA,2009,3117,997430,51640
GALAX CITY,VA,2010,3357,1094720,51640
GALAX CITY,VA,2011,3965,1334580,51640
GALAX CITY,VA,2012,4082,1286850,51640
GALLATIN,IL,2006,171,70080,17059
GALLATIN,IL,2007,196,103060,17059
GALLATIN,IL,2008,298,90020,17059
GALLATIN,IL,2009,320,93910,17059
GALLATIN,IL,2010,285,116100,17059
GALLATIN,IL,2011,374,145930,17059
GALLATIN,IL,2012,378,132270,17059
GALLATIN,KY,2006,405,211330,21077
GALLATIN,KY,2007,511,260400,21077
GALLATIN,KY,2008,557,267500,21077
GALLATIN,KY,2009,644,311900,21077
GALLATIN,KY,2010,765,356100,21077
GALLATIN,KY,2011,772,400500,21077
GALLATIN,KY,2012,670,336920,21077
GALLATIN,MT,2006,4829,1399020,30031
GALLATIN,MT,2007,5289,1411220,30031
GALLATIN,MT,2008,5812,1517840,30031
GALLATIN,MT,2009,6539,1730160,30031
GALLATIN,MT,2010,8085,2199340,30031
GALLATIN,MT,2011,8133,2434640,30031
GALLATIN,MT,2012,8027,2581950,30031
GALLIA,OH,2006,4297,2452000,39053
GALLIA,OH,2007,4735,2765260,39053
GALLIA,OH,2008,4765,2873180,39053
GALLIA,OH,2009,4782,2865700,39053
GALLIA,OH,2010,4907,2760330,39053
GALLIA,OH,2011,5054,2788250,39053
GALLIA,OH,2012,4677,2576450,39053
GALVESTON,TX,2006,25319,9400150,48167
GALVESTON,TX,2007,28859,10931260,48167
GALVESTON,TX,2008,29075,11703278,48167
GALVESTON,TX,2009,27483,11381700,48167
GALVESTON,TX,2010,27618,11834740,48167
GALVESTON,TX,2011,28195,12952330,48167
GALVESTON,TX,2012,26933,13629310,48167
GARDEN,NE,2006,126,30000,31069
GARDEN,NE,2007,150,39100,31069
GARDEN,NE,2008,116,33800,31069
GARDEN,NE,2009,155,49200,31069
GARDEN,NE,2010,147,45930,31069
GARDEN,NE,2011,174,50400,31069
GARDEN,NE,2012,216,57200,31069
GARFIELD,CO,2006,5490,1501080,08045
GARFIELD,CO,2007,6592,1821102,08045
GARFIELD,CO,2008,6811,1942820,08045
GARFIELD,CO,2009,6458,1925692,08045
GARFIELD,CO,2010,6697,1960088,08045
GARFIELD,CO,2011,6893,2070655,08045
GARFIELD,CO,2012,6618,2042950,08045
GARFIELD,MT,2006,36,5500,30033
GARFIELD,MT,2007,39,4900,30033
GARFIELD,MT,2008,40,5900,30033
GARFIELD,MT,2009,30,4500,30033
GARFIELD,MT,2010,2,200,30033
GARFIELD,NE,2006,130,53600,31071
GARFIELD,NE,2007,136,60600,31071
GARFIELD,NE,2008,168,75330,31071
GARFIELD,NE,2009,177,74700,31071
GARFIELD,NE,2010,174,80900,31071
GARFIELD,NE,2011,174,86700,31071
GARFIELD,NE,2012,154,80820,31071
GARFIELD,OK,2006,3883,1620180,40047
GARFIELD,OK,2007,4781,1923910,40047
GARFIELD,OK,2008,6565,2261860,40047
GARFIELD,OK,2009,7608,2639770,40047
GARFIELD,OK,2010,8034,2741370,40047
GARFIELD,OK,2011,7695,2638710,40047
GARFIELD,OK,2012,7608,2717380,40047
GARFIELD,UT,2006,464,125600,49017
GARFIELD,UT,2007,606,152700,49017
GARFIELD,UT,2008,641,166700,49017
GARFIELD,UT,2009,675,184700,49017
GARFIELD,UT,2010,722,175800,49017
GARFIELD,UT,2011,837,207000,49017
GARFIELD,UT,2012,860,233100,49017
GARFIELD,WA,2006,303,110100,53023
GARFIELD,WA,2007,277,143200,53023
GARFIELD,WA,2008,229,149440,53023
GARFIELD,WA,2009,207,132600,53023
GARFIELD,WA,2010,172,125900,53023
GARFIELD,WA,2011,200,145300,53023
GARFIELD,WA,2012,208,151760,53023
GARLAND,AR,2006,14351,4485900,05051
GARLAND,AR,2007,15795,5101460,05051
GARLAND,AR,2008,16235,5646949,05051
GARLAND,AR,2009,16404,6126120,05051
GARLAND,AR,2010,17239,6667510,05051
GARLAND,AR,2011,17680,7625950,05051
GARLAND,AR,2012,17103,8182560,05051
GARRARD,KY,2006,934,554100,21079
GARRARD,KY,2007,1291,553000,21079
GARRARD,KY,2008,1411,632000,21079
GARRARD,KY,2009,1325,664960,21079
GARRARD,KY,2010,1257,599740,21079
GARRARD,KY,2011,1074,631410,21079
GARRARD,KY,2012,1231,626100,21079
GARRETT,MD,2006,2626,665400,24023
GARRETT,MD,2007,3095,815100,24023
GARRETT,MD,2008,3298,870100,24023
GARRETT,MD,2009,3425,981600,24023
GARRETT,MD,2010,3785,1101880,24023
GARRETT,MD,2011,4057,1298580,24023
GARRETT,MD,2012,4241,1295720,24023
GARVIN,OK,2006,3764,1191200,40049
GARVIN,OK,2007,4428,1466440,40049
GARVIN,OK,2008,4469,1651560,40049
GARVIN,OK,2009,4106,1586570,40049
GARVIN,OK,2010,4593,1697080,40049
GARVIN,OK,2011,4714,1864930,40049
GARVIN,OK,2012,5048,1978330,40049
GARZA,TX,2006,312,75330,48169
GARZA,TX,2007,254,70230,48169
GARZA,TX,2008,306,71300,48169
GARZA,TX,2009,313,87030,48169
GARZA,TX,2010,287,103430,48169
GARZA,TX,2011,299,126450,48169
GARZA,TX,2012,307,146120,48169
GASCONADE,MO,2006,1145,360470,29073
GASCONADE,MO,2007,1505,495440,29073
GASCONADE,MO,2008,1865,590360,29073
GASCONADE,MO,2009,1984,623500,29073
GASCONADE,MO,2010,2354,685100,29073
GASCONADE,MO,2011,2750,825770,29073
GASCONADE,MO,2012,2574,831270,29073
GASTON,NC,2006,24119,9332180,37071
GASTON,NC,2007,28084,11232575,37071
GASTON,NC,2008,27777,10556920,37071
GASTON,NC,2009,27409,11025430,37071
GASTON,NC,2010,29492,11417000,37071
GASTON,NC,2011,32066,12851120,37071
GASTON,NC,2012,32359,13681040,37071
GATES,NC,2006,440,119600,37073
GATES,NC,2007,499,132190,37073
GATES,NC,2008,555,140100,37073
GATES,NC,2009,619,166400,37073
GATES,NC,2010,634,161800,37073
GATES,NC,2011,702,160900,37073
GATES,NC,2012,739,165200,37073
GEARY,KS,2006,1965,565150,20061
GEARY,KS,2007,2371,697400,20061
GEARY,KS,2008,2675,838500,20061
GEARY,KS,2009,3137,1045900,20061
GEARY,KS,2010,3406,1139690,20061
GEARY,KS,2011,3817,1247700,20061
GEARY,KS,2012,3906,1259400,20061
GEAUGA,OH,2006,5058,1601500,39055
GEAUGA,OH,2007,5711,1763020,39055
GEAUGA,OH,2008,6029,1932690,39055
GEAUGA,OH,2009,6373,2143240,39055
GEAUGA,OH,2010,6637,2312280,39055
GEAUGA,OH,2011,6849,2467000,39055
GEAUGA,OH,2012,7172,2521290,39055
GEM,ID,2006,1051,544300,16045
GEM,ID,2007,724,294000,16045
GEM,ID,2008,705,269700,16045
GEM,ID,2009,424,187000,16045
GEM,ID,2010,1284,930600,16045
GEM,ID,2011,1512,1034300,16045
GEM,ID,2012,1694,1039100,16045
GENESEE,MI,2006,35308,15902390,26049
GENESEE,MI,2007,39560,18140874,26049
GENESEE,MI,2008,44069,19657240,26049
GENESEE,MI,2009,43805,21286690,26049
GENESEE,MI,2010,46018,22793990,26049
GENESEE,MI,2011,49664,25260520,26049
GENESEE,MI,2012,53625,26191530,26049
GENESEE,NY,2006,5019,1499780,36037
GENESEE,NY,2007,5478,1716850,36037
GENESEE,NY,2008,6380,2059790,36037
GENESEE,NY,2009,6305,2336880,36037
GENESEE,NY,2010,6825,2420060,36037
GENESEE,NY,2011,7391,2268940,36037
GENESEE,NY,2012,7152,2179000,36037
GENEVA,AL,2006,2506,976190,01061
GENEVA,AL,2007,2382,903420,01061
GENEVA,AL,2008,2679,1000430,01061
GENEVA,AL,2009,2984,1166370,01061
GENEVA,AL,2010,3284,1132530,01061
GENEVA,AL,2011,3851,1272810,01061
GENEVA,AL,2012,3868,1328750,01061
GENTRY,MO,2006,411,123990,29075
GENTRY,MO,2007,442,143900,29075
GENTRY,MO,2008,528,178690,29075
GENTRY,MO,2009,583,193330,29075
GENTRY,MO,2010,580,190600,29075
GENTRY,MO,2011,695,216980,29075
GENTRY,MO,2012,593,230220,29075
GEORGE,MS,2006,2227,1162310,28039
GEORGE,MS,2007,2274,1312780,28039
GEORGE,MS,2008,2363,1520230,28039
GEORGE,MS,2009,2587,1545390,28039
GEORGE,MS,2010,2657,1560290,28039
GEORGE,MS,2011,2883,1656980,28039
GEORGE,MS,2012,3171,1704740,28039
GEORGETOWN,SC,2006,6752,2235220,45043
GEORGETOWN,SC,2007,7061,2613640,45043
GEORGETOWN,SC,2008,6989,2806650,45043
GEORGETOWN,SC,2009,7522,3025230,45043
GEORGETOWN,SC,2010,7911,3367060,45043
GEORGETOWN,SC,2011,8210,3551490,45043
GEORGETOWN,SC,2012,8304,3691910,45043
GIBSON,IN,2006,2977,972000,18051
GIBSON,IN,2007,3833,1335820,18051
GIBSON,IN,2008,4229,1517250,18051
GIBSON,IN,2009,4574,1741580,18051
GIBSON,IN,2010,4957,1892290,18051
GIBSON,IN,2011,5129,2131000,18051
GIBSON,IN,2012,5087,2249100,18051
GIBSON,TN,2006,4385,1871450,47053
GIBSON,TN,2007,5315,2192670,47053
GIBSON,TN,2008,5552,2343020,47053
GIBSON,TN,2009,6352,2536210,47053
GIBSON,TN,2010,7566,2803830,47053
GIBSON,TN,2011,8401,3099080,47053
GIBSON,TN,2012,8068,2969570,47053
GILA,AZ,2006,5721,2371995,04007
GILA,AZ,2007,6118,2531760,04007
GILA,AZ,2008,6735,2633450,04007
GILA,AZ,2009,7587,2844925,04007
GILA,AZ,2010,8114,3147490,04007
GILA,AZ,2011,8626,3614350,04007
GILA,AZ,2012,8769,3940470,04007
GILCHRIST,FL,2006,844,387200,12041
GILCHRIST,FL,2007,887,423610,12041
GILCHRIST,FL,2008,1051,487900,12041
GILCHRIST,FL,2009,1262,553700,12041
GILCHRIST,FL,2010,1331,546000,12041
GILCHRIST,FL,2011,1433,565720,12041
GILCHRIST,FL,2012,1457,543290,12041
GILES,TN,2006,2903,1323470,47055
GILES,TN,2007,3114,1680630,47055
GILES,TN,2008,3284,1823580,47055
GILES,TN,2009,3603,1684510,47055
GILES,TN,2010,4210,2074530,47055
GILES,TN,2011,4331,2241655,47055
GILES,TN,2012,4389,2367110,47055
GILES,VA,2006,2842,1128400,51071
GILES,VA,2007,2954,1372060,51071
GILES,VA,2008,2994,1493400,51071
GILES,VA,2009,2971,1462640,51071
GILES,VA,2010,3160,1492830,51071
GILES,VA,2011,3355,1521320,51071
GILES,VA,2012,3277,1660130,51071
GILLESPIE,TX,2006,1634,439670,48171
GILLESPIE,TX,2007,2155,712060,48171
GILLESPIE,TX,2008,2264,792170,48171
GILLESPIE,TX,2009,2428,792840,48171
GILLESPIE,TX,2010,2829,839090,48171
GILLESPIE,TX,2011,2830,919990,48171
GILLESPIE,TX,2012,2724,933690,48171
GILLIAM,OR,2006,127,40900,41021
GILLIAM,OR,2007,137,49200,41021
GILLIAM,OR,2008,116,47100,41021
GILLIAM,OR,2009,149,50500,41021
GILLIAM,OR,2010,228,52600,41021
GILLIAM,OR,2011,318,68020,41021
GILLIAM,OR,2012,328,79500,41021
GILMER,GA,2006,3387,1104300,13123
GILMER,GA,2007,3814,1244520,13123
GILMER,GA,2008,4370,1524940,13123
GILMER,GA,2009,3882,1703600,13123
GILMER,GA,2010,3984,1821060,13123
GILMER,GA,2011,4343,1841000,13123
GILMER,GA,2012,4601,1749410,13123
GILMER,WV,2006,557,197100,54021
GILMER,WV,2007,661,278000,54021
GILMER,WV,2008,784,296600,54021
GILMER,WV,2009,830,354300,54021
GILMER,WV,2010,707,307159,54021
GILMER,WV,2011,742,308740,54021
GILMER,WV,2012,734,295360,54021
GILPIN,CO,2006,99,33090,08047
GILPIN,CO,2007,83,34200,08047
GILPIN,CO,2008,52,22600,08047
GILPIN,CO,2009,93,35300,08047
GILPIN,CO,2010,96,42100,08047
GILPIN,CO,2011,136,79000,08047
GILPIN,CO,2012,100,61700,08047
GLACIER,MT,2006,864,294700,30035
GLACIER,MT,2007,725,239730,30035
GLACIER,MT,2008,904,258260,30035
GLACIER,MT,2009,879,272500,30035
GLACIER,MT,2010,1394,444600,30035
GLACIER,MT,2011,1353,455330,30035
GLACIER,MT,2012,1252,452400,30035
GLADES,FL,2009,126,94100,12043
GLADES,FL,2010,227,211500,12043
GLADES,FL,2011,304,141200,12043
GLADES,FL,2012,104,53600,12043
